coin,symbol,price,date,mkt_cap_to_volume_ratio,price_change_7d,price_change_24h,liquidity_ratio,moving_average_mkt_cap_7d,std_dev_price_7d
Ankr,ANKR,0.072733294373,2022-03-17,27.946677373458925,1.9051323876931523,0.0076401768875573595,0.035782429039299825,590122979.4285715,1.3087958167262106
Aragon,ANT,4.62,2022-03-16,5.617297307417939,51.66064267448294,0.44748152752535253,0.1780215547216002,442869314.0,1.717348929469763
Aragon,ANT,4.6,2022-03-17,8.600116760832698,3.1071428571428568,-0.0043290043290044045,0.11627749108643216,454792566.71428573,1.9595957999699114
ApeCoin,APE,7.72,2022-03-17,0.7037304292962675,6.214953271028037,0.44748152752535253,0.20762941343720714,555780177.7142857,2.709389706569596
API3,API3,4.7,2022-03-16,7.768877523650035,0.5161290322580645,-0.3829034947136797,0.12871872377390398,473412765.0,2.7576800122763925
API3,API3,4.64,2022-03-17,7.505497364447391,0.6280701754385962,-0.01276595744680864,0.13323567399235603,398534398.85714287,2.7682475289378337
Arweave,AR,17.790167875,2022-03-16,32.34233989493159,51.66064267448294,0.44748152752535253,0.03091922239543068,548560981.2857143,10.863819272049207
Arweave,AR,17.790167875,2022-03-17,42.93646182556503,51.66064267448294,0.03382533825338241,0.023290228339322188,704165974.7142857,13.622096894740215
Ardor,ARDR,0.192938,2022-03-16,30.46213228342138,-0.9582385281385282,-0.3829034947136797,0.03282764288119899,706258591.8571428,14.178398255325638
Ardor,ARDR,0.194427,2022-03-17,38.71643405990903,-0.9577332608695652,0.00771750510526692,0.02582882500109954,709027700.2857143,14.680070066715983
Ark,ARK,0.834377,2022-03-16,50.015309113603266,-0.8919200777202072,0.44748152752535253,0.019993878228936467,615113456.2857143,15.230422294688262
Ark,ARK,0.855048,2022-03-17,63.72575840110515,-0.8180748936170212,0.024774172825952734,0.01569224164749458,602070203.7142857,15.559482779870132
ARPA Chain,ARPA,0.068515692234,2022-03-16,4.508092935914337,-0.9852336870185345,-0.3829034947136797,0.20762941343720714,578721903.4285715,15.933380444436219
ARPA Chain,ARPA,0.069003373522,2022-03-17,4.970224646042225,-0.9978781250454489,0.007117804288314433,0.20119814922174534,354445483.5714286,12.57228198191845
Pirate Chain,ARRR,1.44,2022-03-16,188.37305278483993,-0.9571683521713266,0.44748152752535253,0.005308614927752973,152410692.2857143,0.5287822770209469
Pirate Chain,ARRR,1.44,2022-03-17,232.51812927932372,6.463537509458997,0.0,0.004300739916923645,164504749.14285713,0.6041288528114578
AscendEx Token,ASD,0.210282,2022-03-16,69.20369652765348,0.08154731595920328,-0.3829034947136797,0.014450095156411255,158836937.7142857,0.6019423509893971
AscendEx Token,ASD,0.209002,2022-03-17,77.90866538111034,-0.7495113120328101,-0.0060870640378158924,0.01283554268460693,161406251.14285713,0.6250649025474426
Astar,ASTR,0.10323,2022-03-16,25.680897489301795,-0.8792699357229068,-0.3829034947136797,0.038939449075585546,170771138.7142857,0.6409563999512542
Astar,ASTR,0.107755,2022-03-17,24.455213966414036,0.5727054122431827,0.04383415673738256,0.04089107547263198,192366889.57142857,0.6366526121834929
Astroport,ASTRO,2.02,2022-03-16,41.6710419953101,28.273931068833516,0.44748152752535253,0.02399748007531335,218351948.14285713,0.8132899133677218
Astroport,ASTRO,1.81,2022-03-17,25.919292003312442,0.2569444444444444,-0.10396039603960394,0.03858130074973505,212269030.57142857,0.8724445845930159
Automata,ATA,0.367835,2022-03-16,7.939746332169667,-0.7445590277777778,-0.3829034947136797,0.125948608200274,184811405.2857143,0.8437897134487126
Automata,ATA,0.368096,2022-03-17,22.10636814597743,0.7504874406749031,0.0007095572743212042,0.04523583400930398,174667818.7142857,0.830853667905919
RIZON,ATOLO,0.035663494252,2022-03-16,220.37691197516924,-0.829362904412398,-0.3829034947136797,0.004537680426852855,162879502.42857143,0.8506990905217606
RIZON,ATOLO,0.034953545858,2022-03-17,224.48646720244562,-0.661401280073622,-0.019906865799056872,0.0044546115071523815,144302258.14285713,0.8588669566046121
Cosmos Hub,ATOM,17.790167875,2022-03-16,10.634591983297677,51.66064267448294,0.44748152752535253,0.09403275664647646,1305444597.7142856,10.625089121622683
Cosmos Hub,ATOM,17.790167875,2022-03-17,16.376161592300086,13.099009900990099,-0.011111111111111072,0.06106437057082964,2450214628.857143,13.733086627262143
Bounce,AUCTION,13.1,2022-03-16,54.161565465920134,6.23756906077348,-0.3829034947136797,0.018463277259392105,2431250561.428571,13.469110352027132
Bounce,AUCTION,13.12,2022-03-17,57.66974801799924,34.668166433319286,0.0015267175572519776,0.01734011391358761,2432835413.714286,12.766513089291296
Audius,AUDIO,0.735289,2022-03-16,56.62415863524695,0.9975468356081023,-0.3829034947136797,0.017660306556458536,2484868648.428571,12.711430749717382
Audius,AUDIO,0.743362,2022-03-17,69.61230719958051,19.843779208715993,0.010979356416320751,0.014365275914975363,2539833889.142857,12.602354138750298
Aurora,AURORA,6.85,2022-03-16,120.28742174512718,51.66064267448294,0.44748152752535253,0.00831342118312973,2551305945.428571,11.74498131357671
Aurora,AURORA,7.35,2022-03-17,129.0494229510721,-0.7447916666666667,0.07299270072992692,0.007748969171130202,1382956906.142857,9.568172366488668
Aurory,AURY,8.02,2022-03-16,49.934367451913225,-0.7183988764044944,0.09115646258503407,0.020026287525580444,213416311.42857143,5.068223933262451
Aurory,AURY,8.09,2022-03-17,53.416812703197,-0.38244274809160306,0.008728179551122262,0.0187206976491907,210923006.0,4.393721234961477
Travala.com,AVA,1.33,2022-03-16,17.38373190128803,-0.8986280487804879,-0.3829034947136797,0.05752504730735671,207225209.7142857,3.579652865529584
Travala.com,AVA,1.32,2022-03-17,19.01372380985791,0.7952124946789632,-0.007518796992481258,0.05259359029300389,152997766.85714287,3.4761948933844344
Avalanche,AVAX,17.790167875,2022-03-16,22.568925963854714,51.66064267448294,0.44748152752535253,0.044308710197443646,2667166723.5535717,25.94722840507111
